acc,accm,amloc,anpm,cbo,dit,lcom4,loc,noa,noc,nom,npa,npm,rfc,sc, good_design
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,4.2857142857,23.4880952381,1.5,34,4,47,1973,6,31,84,1,76,316,1598,0
12,3.3333333333,24.8095238095,1.1428571429,18,0,4,521,6,0,21,6,21,110,72,0
0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,1,1,2,0,0,1,1,2,0,1,2,1,1,0,1
134,3.125,21.4166666667,2.0416666667,11,2,5,514,2,1,24,1,23,112,55,0
12,1,10,2,1,0,2,20,0,0,2,0,2,3,2,1
0,2.3333333333,14.4666666667,0.8,9,6,15,217,0,0,15,0,15,54,135,1
4,2.4285714286,14.5714285714,1.1428571429,12,8,11,204,2,1,14,2,13,46,132,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1.5,2,0,7,2,3,2,1,2,2,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1.25,2,0,6,4,5,2,0,4,2,4,4,0,1
0,1,2,2,0,8,1,2,0,0,1,0,1,1,0,1
0,1,3,2,0,9,1,3,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2.75,13.5,2.25,5,6,4,54,3,22,4,3,3,13,20,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,6,0,0,6,0,0,0,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,1.6,3.8,1,2,10,5,19,0,0,5,0,5,10,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,7.5,0.5,2,10,2,15,0,0,2,0,2,5,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.5454545455,18.9090909091,2.8181818182,12,7,8,208,0,1,11,0,9,51,96,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1.75,1.5,0,7,4,7,1,0,4,1,4,4,0,1
0,1,4,2,0,8,1,4,0,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.6666666667,7.3333333333,1,2,6,3,22,0,0,3,0,3,6,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2,2,0,7,3,6,1,0,3,1,3,3,0,1
0,1,10,7,0,7,1,10,0,0,1,0,1,1,0,1
0,1,1,2,0,0,2,2,2,0,2,2,2,2,0,1
54,2,12.5555555556,2.1111111111,4,0,9,113,0,1,9,0,9,33,36,1
128,3.7142857143,20.7142857143,1.5714285714,6,1,7,145,0,1,7,0,7,24,42,1
2,2.8,18.2,2,2,0,5,91,0,1,5,0,5,17,10,1
4,2.6756756757,18.3243243243,2.027027027,4,0,30,678,0,4,37,0,36,127,120,1
5,3.2727272727,23.6363636364,1.7272727273,3,0,11,260,0,5,11,0,11,44,33,1
55,2.9166666667,20.4583333333,2.75,4,0,18,491,0,1,24,0,21,86,72,0
128,2.6666666667,16,1.3333333333,3,0,6,96,0,1,6,0,6,24,18,1
1,1,23,3,0,0,1,23,0,0,1,0,1,1,0,1
0,2.875,8.125,0.375,3,0,4,65,1,0,8,1,4,16,12,1
129,3.5714285714,21.2857142857,2,3,0,7,149,0,1,7,0,7,25,21,1
128,3.5,22.75,1.5,6,0,4,91,0,1,4,0,4,16,24,1
54,2.4,14.6,1.8,3,1,5,73,0,1,5,0,5,15,15,1
0,2.8571428571,11.3571428571,1.1428571429,3,0,8,159,3,0,14,0,11,33,24,1
0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,1.1666666667,4.6666666667,0.6666666667,1,5,3,28,2,0,6,0,5,12,3,1
0,2,9.6666666667,0.6666666667,1,6,3,29,1,0,3,0,3,5,3,1
1,2.5555555556,15.1111111111,1.5555555556,7,0,6,136,3,0,9,3,9,26,42,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1.8888888889,9.4444444444,1.2222222222,1,0,6,85,3,0,9,0,9,18,6,1
23,2.625,15.125,1,11,7,6,121,0,10,8,0,6,45,66,1
33,3,10,0,2,0,1,10,1,2,1,0,1,5,2,1
2,1,4,0.6666666667,0,8,3,12,0,2,3,0,3,3,0,1
5,2,14,0.6666666667,8,8,2,42,0,2,3,0,3,22,16,1
2,3.7272727273,19.2727272727,0.8181818182,10,9,2,212,1,2,11,0,10,91,20,1
6,2.4,11.4,0.8,9,8,5,57,0,3,5,0,4,22,45,1
0,1,4.75,1,0,8,4,19,0,0,4,0,4,4,0,1
0,1,4,1,0,8,2,8,0,0,2,0,2,2,0,1
0,1.3333333333,5.3333333333,1,1,8,6,32,0,0,6,0,6,8,6,1
1,1.4,5.6,1,4,9,5,28,0,1,5,0,5,11,20,1
0,1.6666666667,8.5,0.8333333333,6,8,6,51,0,0,6,0,6,21,36,1
0,1,4,1,0,9,2,8,0,0,2,0,2,2,0,1
0,1,4,0.75,0,10,4,16,0,0,4,0,4,4,0,1
0,1.1428571429,10.5714285714,0.8571428571,6,8,7,74,0,0,7,0,7,38,42,1
0,1.5,9,1,6,9,2,18,0,0,2,0,2,9,12,1
0,1,4,0.75,1,8,4,16,0,0,4,0,3,5,4,1
0,1,4,0.6666666667,1,10,3,12,0,0,3,0,2,4,3,1
0,1.75,7.25,1,2,9,4,29,0,0,4,0,4,8,8,1
0,1.5,6.25,1,2,9,4,25,0,0,4,0,4,7,8,1
0,1.25,7,0.5,7,10,4,28,0,0,4,0,4,15,28,1
0,1.75,7.25,1,3,9,4,29,0,0,4,0,4,9,12,1
0,1.5,8,0.8333333333,6,6,6,48,0,0,6,0,6,25,36,1
0,1,4,1,0,5,2,8,0,0,2,0,2,2,0,1
0,1.1428571429,6.7142857143,0.7142857143,9,8,7,47,0,0,7,0,6,21,63,1
0,1.25,3,1,1,0,4,12,2,0,4,0,1,7,4,1
6,1,7.0909090909,1.9090909091,1,0,11,78,1,6,11,0,8,12,11,1
0,1,1,0.6,0,1,5,5,0,0,5,0,2,5,0,1
0,1,1,0.6,0,1,5,5,0,0,5,0,2,5,0,1
0,1,1,0.6,0,1,5,5,0,0,5,0,2,5,0,1
0,1,1,0.6,0,1,5,5,0,0,5,0,2,5,0,1
0,1,1,0.6,0,1,5,5,0,0,5,0,2,5,0,1
0,1,1.2,0.6,0,1,5,6,0,0,5,0,3,5,0,1
10,1.75,8,1,2,0,2,32,1,4,4,0,4,11,4,1
0,1.1666666667,5,0.5,2,5,6,30,0,0,6,0,6,10,12,1
1,1.8,7,0.6,6,5,5,35,0,1,5,0,5,15,30,1
0,1.4285714286,8.1428571429,0.2857142857,10,6,7,57,0,0,7,0,6,26,70,1
0,2.9090909091,15.5454545455,0.6363636364,9,5,11,171,0,0,11,0,11,47,99,1
1,2.3846153846,11.5384615385,0.5384615385,11,6,12,150,0,1,13,0,12,46,132,1
1,1,4,0.6666666667,1,5,3,12,0,1,3,0,3,4,3,1
0,1.3333333333,5.3333333333,0.8333333333,2,6,6,32,0,0,6,0,6,9,12,1
0,2.5,10.9,0.6,7,6,6,109,1,0,10,0,9,35,42,1
1,1.3333333333,11.6666666667,1,2,7,3,35,0,1,3,0,3,5,6,1
3,3.8,19.4666666667,0.4666666667,11,5,15,292,0,3,15,0,15,61,165,1
0,1,4.2857142857,0.8571428571,1,6,7,30,0,0,7,0,7,9,7,1
0,2.875,14.625,0.375,14,6,8,117,0,0,8,0,8,42,112,1
0,1.25,5.75,0.5,6,5,8,46,0,0,8,0,8,18,48,1
0,1.7142857143,9.9285714286,1.2142857143,7,5,7,139,1,0,14,0,9,41,49,1
0,1,4,1,0,5,2,8,0,0,2,0,2,2,0,1
0,2.4285714286,12.1428571429,0.8571428571,6,5,7,85,0,0,7,0,7,22,42,1
0,1,4.2,0.8,0,6,5,21,0,0,5,0,5,5,0,1
0,1,4,1,0,5,2,8,0,0,2,0,2,2,0,1
0,2,10,1,4,5,3,30,0,0,3,0,3,9,12,1
0,1.5,8.1666666667,1.1666666667,5,7,6,49,0,0,6,0,6,14,30,1
0,1,5.3333333333,0.6666666667,1,6,3,16,0,0,3,0,3,5,3,1
0,1.5833333333,7.1666666667,0.6666666667,4,7,12,86,0,0,12,0,12,25,48,1
7,3.2352941176,17.3823529412,1.0588235294,16,5,15,591,6,1,34,3,33,151,240,0
2,2.9090909091,13.3636363636,1.2272727273,7,5,8,294,6,1,22,3,18,85,56,0
0,4,15.5,2,4,6,2,31,0,0,2,0,1,7,8,1
1,1.1818181818,6.3636363636,1.6363636364,4,6,11,70,1,1,11,1,10,19,44,1
0,2.6,13,1.6,10,6,6,130,1,0,10,0,9,53,60,1
1,3.0526315789,16.8947368421,1.2105263158,7,6,7,321,5,1,19,0,16,88,49,1
0,4,26,5,0,0,1,26,0,0,1,0,1,2,0,1
1,2.6666666667,13.5833333333,0.4166666667,11,5,10,163,0,1,12,0,10,46,110,1
0,2,9.8333333333,0.8333333333,4,6,5,59,0,0,6,0,6,16,20,1
0,2,8.5714285714,0.8571428571,2,6,4,60,0,0,7,0,6,14,8,1
0,2.5,11.25,1,2,5,3,45,0,0,4,0,4,14,6,1
0,2,9.3333333333,0.6666666667,4,7,3,28,0,0,3,0,3,11,12,1
0,1,4.5,0.3333333333,4,6,6,27,0,0,6,0,6,11,24,1
0,1,4,1,0,5,2,8,0,0,2,0,2,2,0,1
0,2.6666666667,13.3333333333,1.6666666667,5,6,2,40,0,0,3,0,3,9,10,1
0,1.3333333333,6,1,1,5,3,18,0,0,3,0,3,5,3,1
0,1,4,0.6666666667,0,6,3,12,0,0,3,0,3,3,0,1
0,2,10,0.5384615385,9,7,9,130,0,0,13,0,10,39,81,1
6,2.9285714286,15,0.6428571429,4,5,3,210,1,4,14,0,14,55,12,1
4,5.75,43.25,2,7,0,1,173,6,0,4,6,4,38,7,1
0,1,1,0,0,0,2,2,0,0,2,0,2,4,0,1
0,5.75,42.25,2,8,0,1,169,6,0,4,6,4,38,8,1
0,5.75,43.25,2,8,0,1,173,6,0,4,6,4,39,8,1
0,3,16,1,3,0,1,16,2,0,1,2,1,4,3,1
0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,1.3333333333,4,1,3,0,2,12,0,0,3,0,3,7,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,0,5,5,4,0,5,4,5,5,0,1
0,1,1,1,0,0,3,3,4,0,3,4,3,3,0,1
0,8.6666666667,54.6666666667,2.6666666667,7,0,3,164,0,0,3,0,3,24,21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,8,2,0,0,1,8,3,0,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.625,15.625,2.875,7,0,6,125,1,0,8,0,7,26,42,1
0,2,8.3333333333,0,1,0,3,25,3,0,3,0,1,6,3,1
0,2.5,10,0,1,0,1,20,1,0,2,0,2,6,1,1
0,1,6,1,1,0,1,6,1,0,1,1,1,3,1,1
0,1.8333333333,12.1666666667,1,4,0,6,73,15,0,6,12,4,15,24,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,1,1,0,0,0,2,2,2,0,2,1,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,2,2,0,0,2,0,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3.8571428571,21,1.1428571429,6,0,6,147,3,0,7,2,6,25,36,1
0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,2,13,2,2,0,1,13,0,0,1,0,1,4,2,1
0,2,8,2,1,0,1,8,0,0,1,0,1,3,1,1
0,1.4,7.4,0.2,1,1,1,37,5,0,5,1,4,15,1,1
0,2.75,18.375,1,2,0,2,147,17,0,8,0,6,41,4,1
0,5,34.75,0.75,3,1,1,139,4,0,4,0,3,19,3,1
0,4.8,34.4,0.8,3,1,1,172,5,0,5,0,4,22,3,1
1,2.3333333333,8.3333333333,0.3333333333,0,1,1,25,3,0,3,0,2,10,0,1
3,7.5873015873,55.0476190476,1.4126984127,18,0,3,3468,14,0,63,0,60,311,54,0
0,1,4,1,0,1,1,4,0,0,1,0,1,1,0,1
0,3.75,26.75,2,1,1,4,214,12,0,8,7,7,25,4,1
0,11.3333333333,49,2,1,1,1,147,9,0,3,6,2,19,1,1
0,11.3333333333,49,2,1,1,1,147,9,0,3,6,2,19,1,1
0,1,4,1,0,1,1,4,0,0,1,0,1,1,0,1
0,3.4444444444,15,2.4444444444,1,1,5,135,12,0,9,7,7,26,5,1
0,4,18,1.4285714286,2,1,1,126,13,0,7,3,7,36,2,1
0,4,18,1.4285714286,2,1,1,126,13,0,7,3,7,36,2,1
1,5,23,1,0,1,1,46,4,0,2,0,2,9,0,1
0,1,1.2857142857,0.8571428571,0,0,7,9,7,0,7,7,6,7,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,5.6666666667,37.3333333333,1,0,1,1,112,6,0,3,0,2,16,0,1
1,5.6666666667,36.3333333333,1,0,1,1,109,5,0,3,0,2,15,0,1
4,3.8571428571,31.2857142857,1,0,1,1,219,7,0,7,0,3,21,0,1
0,1,4,0,1,1,1,4,0,0,1,0,1,2,1,1
0,1,4.5,1,1,1,1,9,2,0,2,0,1,7,1,1
2,3,16,0.75,0,1,1,64,6,0,4,0,4,13,0,1
1,6.3636363636,44.6363636364,0.8181818182,9,1,4,491,24,0,11,8,9,68,36,0
0,1,3,0.5,1,1,1,6,1,0,2,1,1,5,1,1
0,1,6,2,0,1,1,6,0,0,1,0,1,1,0,1
2,1,1,4,0,0,1,1,0,2,1,0,1,1,0,1
0,2,11.75,1.25,1,1,4,47,2,0,4,0,4,5,4,1
0,1.25,8.25,1.25,0,1,4,33,1,0,4,0,3,4,0,1
0,1,4,1,0,1,1,4,0,0,1,0,1,1,0,1
0,1,7,2,0,1,1,7,0,0,1,0,1,1,0,1
2,3.8846153846,29.1153846154,1.3076923077,4,1,4,757,23,0,26,1,18,95,16,1
0,1,6.5,2,1,1,1,13,5,0,2,0,2,13,1,1
0,5.5,31,0,3,1,2,62,1,0,2,0,2,12,6,1
1,5.3333333333,23.5,0.8333333333,5,1,3,141,31,0,6,31,4,52,15,1
0,1,3.25,0.5,0,0,1,13,2,0,4,0,3,7,0,1
0,1,1,0,0,0,1,1,6,0,1,6,0,1,0,1
0,1,1,0,0,0,1,1,4,0,1,4,0,1,0,1
0,1,1,0,0,0,1,1,5,0,1,5,0,1,0,1
0,1,1,0,0,0,1,1,5,0,1,5,0,1,0,1
0,1,1,0,0,0,1,1,6,0,1,6,0,1,0,1
0,1,1,0,0,0,1,1,4,0,1,4,0,1,0,1
0,1,77,1,1,0,1,77,0,0,1,0,1,2,1,1
0,1,4,2,0,0,1,4,0,0,1,0,1,1,0,1
0,1,3,1,0,0,1,3,0,0,1,0,1,1,0,1
0,1,3.5,1,1,0,2,7,0,0,2,0,2,3,2,1
1,7.75,45.75,2.25,13,0,2,183,1,0,4,1,4,58,26,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,3,2,0,0,1,3,0,0,1,0,1,1,0,1
0,1,4,2,0,0,1,4,0,0,1,0,1,1,0,1
1,1.25,4.5,1.25,2,1,3,18,1,0,4,0,4,10,6,1
1,5.75,23.375,1.875,7,1,4,187,5,0,8,0,5,59,28,1
0,1,5,4,2,0,1,5,0,0,1,0,1,3,2,1
0,1,9,4,2,0,1,9,0,0,1,0,1,3,2,1
0,2,30,4,2,0,1,30,0,0,1,0,1,3,2,1
0,1,5,4,1,0,1,5,0,0,1,0,1,2,1,1
0,3,19,1,3,0,1,19,0,0,1,0,1,6,3,1
5,2.3333333333,32.3333333333,1,13,0,3,97,5,0,3,5,3,39,39,1
0,9,81,2,4,0,1,81,0,0,1,0,1,6,4,1
9,1.5,13.5,2,0,0,1,27,1,0,2,1,2,4,0,1
0,1,10,0,1,0,2,20,0,0,2,0,2,4,2,1
6,1,6.7142857143,0.8571428571,3,1,3,47,1,3,7,1,7,19,9,1
0,1.1666666667,9.8333333333,1.5,3,2,5,59,2,0,6,2,5,12,15,1
42,2.5,16.6666666667,2.6666666667,11,2,10,300,17,0,18,4,15,71,110,0
0,1,8,4,0,0,1,8,4,0,1,4,1,1,0,1
1,5.4561403509,39.7543859649,2.2280701754,38,0,16,2266,24,0,57,6,29,381,608,0
0,1,4.5714285714,0.8571428571,1,1,6,32,1,0,7,0,7,10,6,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,0,0,0,0,1,0,0,3,0,0,3,0,0,0,1
1,0,0,0,0,1,0,0,3,0,0,3,0,0,0,1
2,1.1428571429,8,0.1428571429,2,1,3,56,4,0,7,1,7,26,6,1
1,1,3,4,0,0,1,3,4,0,1,4,1,1,0,1
0,3.3333333333,18.6666666667,0.3333333333,4,2,3,56,0,0,3,0,3,13,12,1
0,1,4.6,1.8,0,2,5,23,2,0,5,2,5,5,0,1
0,1,4.8,1.2,2,1,3,24,2,0,5,0,5,12,6,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
1,1,3,0,0,0,1,6,1,0,2,1,2,4,0,1
1,2.4,9.8,0.4,1,0,2,49,5,0,5,0,5,15,2,1
0,2,6.5,1,0,0,1,13,2,0,2,0,2,5,0,1
1,2.3333333333,9.6666666667,1,2,0,2,29,3,0,3,3,3,9,4,1
0,4.6666666667,24.1111111111,3.8888888889,5,0,1,217,1,0,9,1,9,69,5,1
0,1,5,1,1,1,3,15,0,0,3,0,3,4,3,1
4,3.0967741935,15.7741935484,2.0322580645,11,1,19,489,3,2,31,3,21,89,209,0
0,1.8,7,0.6,4,0,4,35,4,0,5,4,5,17,16,1
1,3.2424242424,21.0606060606,2.4242424242,21,2,13,695,7,0,33,0,17,179,273,0
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
1,1,3,2,0,0,1,3,2,0,1,2,1,1,0,1
0,2.625,10.875,1.25,4,0,2,87,1,0,8,0,7,31,8,1
1,1,1.5,0.5,0,1,2,3,5,0,2,5,2,2,0,1
1,1.5,3.75,0.75,2,2,4,15,1,0,4,1,4,9,8,1
1,1.3333333333,3,0.8333333333,1,0,3,18,1,0,6,1,6,15,3,1
1,2.1304347826,10.7826086957,2.6086956522,11,2,16,248,2,0,23,0,10,73,176,1
0,1,1,0,0,0,2,2,4,0,2,4,2,2,0,1
6,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
2,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1
2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,1.5,8,2.5,2,0,2,16,0,0,2,0,2,5,4,1
0,1.3333333333,11.6666666667,2.3333333333,4,0,3,35,0,0,3,0,3,17,12,1
0,1.3333333333,7.6666666667,2.3333333333,4,0,3,23,0,0,3,0,3,11,12,1
0,1.3333333333,7.6666666667,2.3333333333,4,0,3,23,0,0,3,0,3,11,12,1
0,4.5,77,2,8,0,1,154,0,0,2,0,2,20,8,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
2,3.5714285714,25.119047619,1.5714285714,12,0,1,1055,12,0,42,12,42,255,12,0
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,9.1666666667,44.6666666667,1.3333333333,7,0,4,268,5,0,6,5,6,29,28,1
1,3.7647058824,29.7647058824,0.9411764706,8,0,2,506,10,0,17,10,17,107,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1.25,1.5,0,3,12,15,4,0,12,0,10,13,0,1
171,1.5652173913,6.652173913,0.7391304348,6,3,7,153,1,1,23,1,15,73,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,6.6923076923,27.6153846154,2.6153846154,17,0,7,359,0,0,13,0,13,120,119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,4,22.6666666667,6.3333333333,2,0,3,68,0,0,3,0,3,6,6,1
10,3.1778656126,21.2173913043,2.0395256917,78,0,128,5368,57,0,253,14,244,1138,9984,0
1,0,0,0,0,0,0,0,8,0,0,8,0,0,0,1
1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1
0,1,4,2,0,0,1,4,2,0,1,2,1,1,0,1
21,2.7777777778,17.4444444444,0.6666666667,4,0,3,157,3,0,9,0,8,34,12,1
1,1,3.5,0.5,1,0,2,7,0,1,2,0,2,4,2,1
0,1,5,0,0,1,2,10,0,0,2,0,2,2,0,1
0,1,4,0,1,0,2,8,0,0,2,0,2,4,2,1
3,1,5,1,1,0,1,20,2,0,4,0,4,12,1,1
0,1,4.5,1,0,1,2,9,1,0,2,1,2,3,0,1
0,5.1764705882,38.8823529412,2.7058823529,8,0,12,661,0,0,17,0,17,72,96,0
1,2.75,18.25,2.5,4,0,4,73,1,0,4,1,4,11,16,1
6,1,4.5555555556,1.2222222222,0,0,7,41,7,3,9,0,6,13,0,1
0,1.8,13.9333333333,2,9,2,3,209,4,0,15,0,11,74,27,1
0,1.2,7.8,3,3,1,1,39,1,0,5,0,3,15,3,1
0,1,3.5,0.5,0,0,2,7,1,0,2,1,2,3,0,1
0,1.0303030303,1.9831649832,1.2693602694,14,6,594,1178,213,0,594,19,403,663,8316,0
1,1.5,6.5,1,0,0,1,13,1,0,2,1,2,5,0,1
3,1,2.2,0.4,1,2,5,11,2,1,5,1,5,7,5,1
403,1.6438356164,7.1506849315,0.9178082192,16,2,55,522,3,2,73,2,71,169,880,0
6,1,1,0.5555555556,0,1,9,9,0,3,9,0,9,9,0,1
4,1,1,3.1,0,1,10,10,0,2,10,0,10,10,0,1
220,1.1513944223,3.7330677291,0.8884462151,18,2,182,937,66,1,251,0,239,465,3276,0
1,1,2.6666666667,0.3333333333,0,1,2,8,1,1,3,0,3,6,0,1
0,1,3,1,0,0,4,12,2,0,4,2,4,4,0,1
1,1.3333333333,6.6666666667,1.3333333333,0,0,3,20,2,0,3,0,3,3,0,1
0,3,12,0.5,5,0,1,24,2,0,2,1,2,13,5,1
20,1,1,2.5,0,2,12,12,0,2,12,0,12,12,0,1
72,1,1,3.4444444444,0,1,9,9,0,4,9,0,9,9,0,1
1,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
13,1.5,4.8333333333,1.1666666667,1,1,6,29,1,1,6,1,6,7,6,1
453,2.1806451613,10.6903225806,0.8967741935,28,1,16,1657,9,3,155,1,108,470,448,0
3,1.25,5,0.25,0,0,2,20,2,0,4,0,4,9,0,1
6,1.75,7,0.25,3,0,2,28,3,2,4,3,4,12,6,1
46,1.0344827586,4.2068965517,0.8620689655,2,1,9,122,7,1,29,0,29,93,18,1
3,1,5.6666666667,3,0,0,3,17,6,0,3,6,3,3,0,1
7,1,1,0.5,0,1,2,2,0,3,2,0,2,2,0,1
7,1.24,5.36,0.24,1,0,9,134,12,1,25,1,24,62,9,1
5,1,1,1.25,0,1,8,8,0,1,8,0,8,8,0,1
11,1,1,1.8695652174,0,1,23,23,0,0,23,0,23,23,0,1
1,1,1,3.5,0,1,2,2,0,1,2,0,2,2,0,1
2,1,1,3,0,0,2,2,0,1,2,0,2,2,0,1
1,6.9230769231,35.5384615385,1.7692307692,9,0,3,462,7,0,13,0,10,89,27,1
1,1,3,4,0,0,1,3,4,0,1,4,1,1,0,1
15,3.25,18,1.5,9,0,4,216,5,5,12,0,8,57,36,1
4,1,2,0.75,0,1,4,8,1,2,4,0,3,5,0,1
0,1.2,3.4,1.2,2,2,3,17,2,0,5,0,5,13,6,1
0,1.3333333333,3.3333333333,1,2,2,3,10,1,0,3,0,2,6,6,1
1,6.5,43.9285714286,1.9285714286,25,0,1,615,25,0,14,10,5,164,25,1
2,1,2,1,0,0,1,2,2,0,1,2,1,1,0,1
0,1,1.4285714286,0.7142857143,1,0,7,10,3,0,7,3,6,8,7,1
2,1,1,2,0,0,1,1,1,0,1,1,1,1,0,1
2,1.5,8.4285714286,1.4285714286,3,2,8,118,8,1,14,8,14,38,24,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,2.2903225806,14.7419354839,0.6129032258,16,1,4,457,6,5,31,2,26,146,64,0
0,2,10.5,1.5,1,0,2,21,2,0,2,0,2,4,2,1
0,2,7,1,1,0,2,14,1,0,2,0,2,4,2,1
0,3,11,3,0,0,1,11,0,0,1,0,1,1,0,1
19,2.6808510638,15.914893617,1.1276595745,19,0,5,748,2,0,47,1,30,259,95,1
1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
