"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1.2,3.2,1.2,1,1,1,16,4,1,0,5,0,5,11,1
3,1.2222222222,2.7777777778,1.1111111111,0,1,5,25,4,0,3,9,0,9,13,0
0,1.6428571429,3.5714285714,0.9285714286,0,1,14,50,7,2,0,14,2,12,14,0
0,1.2,3,0.8,0,1,2,15,5,0,0,5,0,5,8,0
0,1,2.6666666667,1,0,1,3,8,3,0,0,3,0,3,3,0
0,2,7.2222222222,0.6111111111,3,4,4,130,32,6,0,18,0,14,55,12
0,2,7,0.5,0,2,2,14,11,0,0,2,0,2,2,0
1,1.5,12.5,1,0,0,1,25,24,2,0,2,2,1,3,0
5,1,6.6,0.7,2,0,6,66,38,5,1,10,5,8,23,12
0,3.5,16,0,2,3,2,32,29,0,0,2,0,1,5,4
2,1,2,0,0,2,4,8,3,1,2,4,1,4,4,0
182,1,1,0,0,0,1,1,1,0,13,1,0,0,1,0
4,1.4166666667,4,0.9166666667,1,0,4,48,8,6,0,12,5,12,32,4
1,1.7142857143,11.2857142857,0.7142857143,0,1,1,79,40,3,0,7,3,6,19,0
0,1.25,4,1.25,2,4,8,32,9,0,0,8,0,7,12,16
0,1,3,0,0,2,2,6,3,0,0,2,0,2,2,0
1,1.4444444444,4.8518518519,0.6296296296,3,2,9,131,15,3,0,27,0,26,65,27
0,1,3,0.5,1,2,2,6,3,0,0,2,0,2,3,2
0,1.3333333333,4.6666666667,0,0,3,3,14,8,0,0,3,0,3,3,0
42,1.3333333333,3.4666666667,0.2666666667,5,3,16,104,18,3,3,30,0,28,54,80
0,2,6,2,2,2,1,6,6,0,0,1,0,1,5,2
0,1,3,0.5,0,1,1,6,3,1,0,2,0,2,4,0
1,1.2,5,0.4,2,2,2,25,7,1,0,5,0,3,12,4
0,1,3,0.1666666667,1,1,5,18,3,1,0,6,1,4,10,5
4,1,3,0.2,0,1,5,15,3,1,3,5,1,4,5,0
18,1.2307692308,4,0.6923076923,0,1,13,52,16,3,2,13,1,13,14,0
7,1,2.75,0.25,0,1,4,11,3,0,7,4,0,2,4,0
1,1.6428571429,4.8571428571,0.7857142857,0,3,4,68,13,2,0,14,0,13,29,0
18,1.5,4.5,0.7857142857,0,1,14,63,15,2,6,14,0,12,15,0
1,1,4,1,2,3,3,32,6,1,0,8,0,8,22,6
0,1,3,0,0,2,2,6,3,0,0,2,0,2,2,0
0,1,4.4,1.6,2,2,2,22,7,1,0,5,0,5,15,4
13,1,2.3333333333,0,0,2,2,7,3,4,6,3,0,3,4,0
1,1,1,0,0,2,1,1,1,0,0,1,0,0,1,0
2,1,45.5,0.25,0,0,4,182,179,1,0,4,1,3,4,0
26,1,1,0,0,1,1,1,1,0,3,1,0,0,1,0
0,1.3333333333,4.6666666667,0.3333333333,1,5,6,28,10,1,0,6,0,4,7,6
1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
0,1.5454545455,5.2727272727,0.9090909091,1,4,2,58,11,1,0,11,0,10,26,2
0,1,3.5,0,0,2,2,7,4,0,0,2,0,2,2,0
9,3.1276595745,44.829787234,0.8510638298,18,1,6,2107,1556,9,0,47,1,37,193,108
1,1.5714285714,4.7142857143,0.4285714286,3,1,1,33,13,3,0,7,1,5,23,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
24,1,1,0,0,2,10,10,1,0,6,10,0,9,10,0
2,1,1,0,0,0,4,4,1,0,1,4,0,3,4,0
13,1.2631578947,3.5263157895,0.2631578947,5,4,19,67,12,3,2,19,2,15,27,95
