"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,3,14,2,0,1,1,14,14,1,0,1,0,1,2,0
0,1,3.5,1.25,0,2,1,14,5,0,0,4,0,3,7,0
2,1,1,2,0,0,1,1,1,0,2,1,0,0,1,0
2,2.2857142857,14.2857142857,0.4285714286,1,2,3,100,83,5,0,7,0,7,21,3
0,1.25,6.25,0.75,1,0,1,25,8,1,0,4,0,1,11,1
0,3.5454545455,18.2727272727,2.4545454545,1,0,1,201,42,2,0,11,2,11,26,1
1,1,2.75,0.75,0,0,4,11,3,0,0,4,0,4,4,0
0,2.3333333333,14.3333333333,0.3333333333,1,0,1,43,22,4,0,3,0,1,16,1
1,1,3,1,0,0,2,6,3,2,0,2,2,0,4,0
0,2.75,55,1.25,0,0,2,220,161,6,0,4,0,1,19,0
0,1,1.4285714286,1.2857142857,0,1,7,10,3,0,0,7,0,7,7,0
0,1.6666666667,7.6666666667,0.3333333333,0,0,1,23,9,1,0,3,0,1,7,0
0,1.2,15.6,0.1,7,1,10,156,28,0,0,10,0,10,75,70
0,1,2.5,0.25,0,2,4,10,3,0,0,4,0,4,4,0
1,2.5,9,1,1,0,1,18,10,2,0,2,0,2,7,1
1,1.3333333333,7,0.3333333333,3,3,2,21,15,1,0,3,0,3,13,6
0,1,5,0.1666666667,2,1,6,30,6,0,0,6,0,6,14,12
1,1,4,1,1,3,2,8,4,0,0,2,0,2,5,2
0,1,33,0,0,0,1,33,33,0,0,1,0,1,1,0
2,1.7272727273,4,1,2,3,5,44,6,3,0,11,0,10,34,10
0,1,2.5,0.5,2,1,2,5,3,0,0,2,0,2,4,4
0,1,6,0.3333333333,3,1,2,36,22,2,0,6,0,5,19,6
0,1,3.6,0.2,1,1,4,18,5,0,0,5,0,5,7,4
0,1,4.2,0.2,2,1,4,21,8,0,0,5,0,5,8,8
0,1,4.2,0.2,2,1,4,21,8,0,0,5,0,5,8,8
0,1,4.4,0.2,2,1,4,22,9,0,0,5,0,5,8,8
0,1.5,6.5,0.5,1,1,2,13,10,0,0,2,0,2,3,2
0,2.3157894737,18.7894736842,0.3157894737,7,1,11,357,72,0,0,19,0,18,50,77
0,1,3.3333333333,0.6666666667,1,3,3,10,4,0,0,3,0,3,5,3
0,1.1428571429,8.1428571429,0.1428571429,1,2,4,57,21,0,0,7,0,6,13,4
0,1,2.6666666667,0,1,3,3,8,3,0,0,3,0,3,5,3
0,1.0384615385,17.4615384615,0.1538461538,3,1,2,454,83,21,0,26,0,22,193,6
0,1.5,6.5,0.5,1,1,2,13,10,0,0,2,0,2,3,2
0,1.25,8.5,0,1,1,4,34,18,0,0,4,0,4,7,4
0,3.3,21,0.3,1,1,4,210,56,3,0,10,0,8,38,4
0,1.8888888889,16.3333333333,0.5555555556,1,1,4,147,55,3,0,9,0,6,26,4
1,1,4.652173913,0.2608695652,1,2,9,107,10,0,1,23,0,21,56,9
0,1,3.75,0.25,1,3,4,15,7,0,0,4,0,4,7,4
0,1,3,0.3333333333,0,1,3,9,3,0,0,3,0,3,3,0
0,1.1333333333,7.8,0.0666666667,1,1,12,117,17,1,0,15,0,15,22,12
0,1.2,16,0.2,3,1,2,80,60,5,0,5,0,5,19,6
0,1,3,0.5,0,1,2,6,3,0,0,2,0,2,2,0
0,1,5.6923076923,0.0769230769,2,1,3,74,13,2,0,13,0,12,40,6
0,1.3333333333,11.0833333333,0.1666666667,1,2,5,133,41,0,0,12,0,10,32,5
0,1,3,1,0,2,1,3,3,1,0,1,0,1,1,0
0,1,3.3333333333,0.3333333333,0,1,2,10,5,0,0,3,0,3,4,0
6,1,4.6,0.6,1,1,3,46,10,4,5,10,0,8,28,3
0,1,2.6666666667,0.3333333333,0,2,3,8,3,0,0,3,0,3,3,0
0,1.04,4.36,0.04,1,1,25,109,13,0,0,25,0,25,38,25
0,1,4,0,0,2,1,4,4,1,0,1,0,1,1,0
