"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1,2.5,1.5,0,0,2,5,4,0,0,2,0,2,2,0
0,1,7.6,0.2,6,0,2,38,19,1,0,5,0,4,21,12
0,1,5.25,0,1,0,4,21,6,0,0,4,0,4,13,4
0,1,9.1666666667,0,4,0,6,55,18,0,0,6,0,6,23,24
2,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0
1,1,3,0.5,0,1,1,6,3,1,0,2,0,2,4,0
1,1,3.6666666667,0.6666666667,0,0,1,11,5,2,0,3,1,3,7,0
0,1,3,0,0,1,1,3,3,0,0,1,0,0,1,0
0,1,3,1,1,1,2,6,5,0,0,2,0,2,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.1224489796,4.2857142857,0.8571428571,1,0,16,210,25,0,2,49,0,43,114,16
0,1.25,9.75,0.3333333333,11,0,3,234,19,5,0,24,1,17,91,33
0,1,3,0,0,1,1,3,3,0,0,1,0,1,1,0
2,1,3.3333333333,0.3333333333,0,1,1,10,4,1,0,3,0,3,6,0
0,1,9.4,0,1,0,1,47,11,3,0,5,0,5,23,1
0,1,7.0555555556,1.1666666667,5,0,1,127,10,7,0,18,0,10,120,5
0,1,12.4,1.2,2,0,1,62,33,0,0,5,0,2,11,2
0,2,27,0,4,0,6,162,61,0,0,6,0,6,30,24
0,1,2.75,0.5833333333,1,1,12,33,4,0,0,12,0,12,30,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0833333333,13.0833333333,0.0833333333,2,0,1,157,27,2,0,12,0,11,42,2
0,1,2,1,0,0,4,8,2,0,0,4,0,4,4,0
0,1,2,2,0,0,2,4,2,0,0,2,0,2,2,0
0,1,2.5,0.5,0,0,2,5,3,0,0,2,0,2,2,0
0,1,2,0,0,0,1,2,2,0,0,1,0,1,1,0
0,1,3,0.5,0,0,2,6,3,2,0,2,0,2,4,0
0,1,3,1,0,0,1,3,3,1,0,1,0,1,2,0
0,1.1428571429,9.5714285714,1.2857142857,7,0,2,67,19,0,0,7,0,5,22,14
0,1,3,1,0,2,1,3,3,0,0,1,0,1,1,0
0,1,3,1,0,0,1,3,3,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0
0,1,3,0,0,1,1,3,3,0,0,1,0,1,1,0
0,1,3.4,0.8,0,3,1,17,4,2,0,5,0,5,11,0
0,1,6.5,0,1,0,6,39,12,0,0,6,0,6,9,6
0,3,25,0,8,0,1,125,45,8,0,5,0,5,48,8
0,2,11,0,1,0,2,22,11,0,0,2,0,2,4,2
0,1,7,0,2,0,1,7,7,1,0,1,0,1,4,2
0,1.6666666667,15.1666666667,0,2,0,6,91,27,0,0,6,0,6,17,12
0,1,3,2.3333333333,0,3,3,9,3,0,0,3,0,3,3,0
0,1,10.625,0,3,0,8,85,14,0,0,8,0,8,19,24
1,4,31,0,7,0,1,31,31,2,0,1,0,1,11,7
0,1,3,0,1,4,1,3,3,0,0,1,0,1,2,1
2,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0
0,1,17,0,1,0,2,34,17,0,0,2,0,2,4,2
0,1.5333333333,15.8,0,6,1,15,237,66,0,0,15,0,15,56,90
1,4,13,1,0,1,1,26,13,2,0,2,2,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,0,2,6,3,0,0,2,0,2,2,0
0,1,4,4,0,1,1,4,4,0,0,1,0,1,1,0
0,1,3,1,0,0,1,3,3,0,0,1,0,1,1,0
0,1,20.5,0,4,0,1,41,24,1,0,2,1,2,10,4
1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1,1,3,0,0,0,1,3,3,0,0,1,0,1,1,0
0,2,12,0,3,0,1,24,12,1,0,2,0,2,10,3
2,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0
0,1,2.5,0,0,1,2,5,3,1,0,2,0,2,3,0
1,1,4,1,0,1,1,4,4,1,0,1,0,1,2,0
0,1.3,25.3,0,9,0,10,253,50,0,0,10,0,10,62,90
1,2.25,14.5,0.25,6,0,2,58,35,3,0,4,2,3,20,12
0,3.5,19.5,1,2,0,1,39,35,2,0,2,0,2,10,2
0,1,9.0909090909,0,2,0,11,100,31,0,0,11,0,11,14,22
0,1,3.5,1,0,3,2,7,4,1,0,2,0,1,2,0
0,1.3333333333,12.3333333333,0.3333333333,1,0,1,37,21,0,0,3,0,2,8,1
0,1,3.5,1,0,4,2,7,4,1,0,2,0,1,2,0
0,1,13.5,0,4,0,2,27,15,0,0,2,0,2,9,8
0,1,3.5,0.5,0,3,1,7,4,1,0,2,0,2,4,0
0,1,9,0,2,0,1,9,9,1,0,1,0,1,5,2
1,1,3.6666666667,0.3333333333,0,3,1,11,5,0,1,3,0,2,5,0
0,1,5,1,0,4,1,5,5,0,0,1,0,0,1,0
0,1.3333333333,13.3333333333,0,2,0,3,40,17,0,0,3,0,3,9,6
0,1,16,0,0,0,2,32,20,0,0,2,0,2,2,0
0,1,3.2,0.2,0,0,2,16,4,1,0,5,0,4,9,0
0,1,7,0,2,0,2,14,7,3,0,2,0,2,8,4
1,1,3,0.5,0,0,1,6,3,1,0,2,0,2,4,0
1,1,4.5833333333,0.1666666667,1,0,1,55,6,1,1,12,0,9,42,1
0,1,9.5,0,0,0,4,38,13,0,0,4,0,4,4,0
0,1,8.5,0,1,0,1,17,9,3,0,2,0,2,8,1
0,1,9,0,3,1,1,9,9,0,0,1,0,1,4,3
0,1,6.625,0,0,1,28,212,19,1,0,32,0,32,37,0
0,1,3,0.6666666667,0,0,3,9,3,3,0,3,0,3,3,0
1,1,3,1,0,0,2,6,3,0,1,2,0,2,2,0
0,1,3,2.5,0,1,2,6,3,0,0,2,0,1,2,0
0,1,16.4,0,4,0,3,82,23,4,0,5,4,5,28,12
0,1,18.3333333333,0,6,0,3,55,25,0,0,3,0,3,15,18
0,1,3,1,1,0,3,9,3,0,0,3,0,0,5,3
0,1,19.8,0,10,0,10,198,43,0,0,10,0,10,44,100
0,1,3,0.5,0,1,2,6,3,1,0,2,0,2,2,0
0,1,3,0.5,0,3,1,6,3,1,0,2,0,2,4,0
0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3,0,0,1,1,3,3,0,0,1,0,0,1,0
0,1,7.8333333333,0,1,0,2,47,13,4,0,6,0,6,22,2
0,1,3,1.5,0,2,1,6,3,1,0,2,0,2,4,0
0,1,3,3,0,2,1,3,3,0,0,1,0,1,1,0
0,1,3,3,0,2,1,3,3,0,0,1,0,1,1,0
0,1,10.7142857143,0,6,0,2,75,17,3,0,7,0,7,46,12
0,1,18.75,0,0,0,2,150,52,12,0,8,12,7,44,0
1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,1,24,0,5,0,1,72,33,1,0,3,0,3,21,5
0,1,8,0,2,0,1,8,8,1,0,1,0,1,5,2
0,1,15.25,0,2,0,4,61,29,0,0,4,0,4,15,8
1,1,3,0.2,0,3,3,15,4,2,0,5,0,3,8,0
0,1.1428571429,12.5714285714,0.1428571429,8,0,2,88,25,3,0,7,0,6,34,16
