"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
1,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0
0,2,14.5,3,0,0,2,29,15,0,0,2,0,2,2,0
1,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0
1,1,79,3,3,0,1,79,79,0,0,1,0,1,12,3
1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
1,15.3333333333,101.6666666667,3.5,5,0,5,610,391,1,0,6,1,6,22,25
2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,9,164,3,1,0,1,164,164,0,0,1,0,1,6,1
3,18.1176470588,228.5294117647,1.4117647059,35,0,3,3885,1253,0,0,17,0,17,542,105
7,3.8666666667,127.2666666667,1.4666666667,24,0,8,1909,540,0,0,15,0,15,246,192
3,1,181,2.4,13,0,3,905,322,0,0,5,0,5,106,39
8,1,47.7647058824,2.1764705882,3,0,17,812,79,0,0,17,0,17,110,51
8,5.9047619048,150.3333333333,1.9523809524,34,0,7,3157,859,0,0,21,0,21,417,238
3,4.875,235.125,2.125,21,0,3,1881,1040,0,0,8,0,8,174,63
4,9.6818181818,165.4090909091,2.6363636364,33,0,1,3639,612,0,0,22,0,22,430,33
5,1,330,1,12,0,1,330,330,0,0,1,0,1,24,12
2,6.4857142857,128.6285714286,3.1142857143,41,0,21,4502,978,0,0,35,0,35,491,861
1,1,1,1.5,0,0,2,2,1,7,0,2,7,2,2,0
4,6.84,67.48,2.16,11,0,6,1687,515,1,0,25,1,25,200,66
5,3.2,35.8,2.65,9,0,2,716,157,1,0,20,1,20,109,18
4,2.6666666667,33.2,2.3333333333,5,0,1,498,156,0,0,15,0,15,73,5
1,1,39.2,2.4,3,0,5,196,68,0,0,5,0,5,30,15
2,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
