"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
0,1.5,7,1,1,0,2,14,11,0,0,2,0,2,3,2
0,2,10.5,1,2,0,2,21,11,0,0,2,0,2,5,4
0,1.5,5,1,1,0,2,10,7,0,0,2,0,2,3,2
0,2,6,1,1,0,2,12,7,0,0,2,0,2,3,2
0,1.6666666667,8,1,2,0,3,24,12,1,0,3,1,3,6,6
0,1.5,6,1,2,0,2,12,9,0,0,2,0,2,4,4
0,2.6666666667,7.6666666667,1,1,0,3,23,13,0,0,3,0,3,4,3
0,2.6666666667,10,1,0,0,2,30,15,1,0,3,1,3,5,0
0,1.75,14,1.125,1,0,7,112,62,5,0,8,5,8,15,7
1,1,31,1,0,0,1,31,31,0,0,1,0,1,1,0
0,1,6.5,1.5,0,0,2,13,7,2,0,2,2,2,3,0
0,3,10,1,1,0,2,20,19,5,0,2,5,2,5,2
3,1,7,3,0,0,1,7,7,7,0,1,7,1,6,0
12,1.4705882353,16.0882352941,1.4117647059,6,0,11,547,70,14,0,34,14,34,83,66
0,3,10.3333333333,1.6666666667,1,0,3,31,24,1,0,3,1,3,4,3
0,2,8.6666666667,1.6666666667,1,0,3,26,19,1,0,3,1,3,4,3
0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
0,1,9,1,2,0,1,9,9,12,0,1,12,1,7,2
0,1,9,1,2,0,1,9,9,12,0,1,12,1,7,2
0,1,10,1,2,0,1,10,10,13,0,1,13,1,8,2
0,1,10,1,2,0,1,10,10,13,0,1,13,1,8,2
0,1,5,1,1,0,3,20,13,1,0,4,1,4,6,3
0,1,5,2,0,0,1,5,5,0,0,1,0,1,1,0
0,1,4,2,1,0,1,4,4,0,0,1,0,1,2,1
0,1,4,1,1,0,1,4,4,1,0,1,1,1,2,1
0,1,4,1,1,0,2,8,4,1,0,2,1,2,4,2
0,1,8,1.5,1,0,2,16,9,2,0,2,2,2,4,2
1,1.625,10.375,1.25,4,0,4,83,21,8,0,8,8,8,19,16
0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,1,9,1,1,0,1,9,9,10,0,1,10,1,2,1
10,2.7142857143,16.2857142857,1.4285714286,9,0,4,114,38,16,0,7,16,7,27,36
0,1.2857142857,5.8571428571,1,2,0,2,41,8,1,0,7,1,7,23,4
0,3,10,2,1,0,1,10,10,0,0,1,0,1,2,1
6,1,16.5,1.5,2,0,1,33,29,1,0,2,1,2,6,2
3,1.3333333333,14.5,1.3333333333,3,0,4,87,39,1,0,6,1,6,12,12
4,1.4,21.4,1.4,3,0,1,107,59,7,0,5,7,5,22,3
5,1,26,1.3333333333,2,0,1,78,44,4,0,3,4,3,12,2
1,1,11,1,1,0,1,11,11,0,0,1,0,1,2,1
0,1,12,1,1,0,1,12,12,0,0,1,0,1,2,1
1,1.6666666667,23.6666666667,1,1,0,3,71,28,0,0,3,0,3,6,3
1,1,12,1,1,0,1,12,12,0,0,1,0,1,3,1
1,1.8,13.5,3,7,0,3,135,35,10,0,10,10,10,39,21
0,2.75,19.75,2.75,4,0,4,79,33,1,0,4,1,4,12,16
3,1,63,1,2,0,1,63,63,3,0,1,3,1,5,2
1,1,115,2,2,0,1,115,115,3,0,1,3,1,5,2
0,2.3333333333,83.3333333333,1,4,0,1,250,142,4,0,3,4,3,13,4
0,5,198,1,4,0,1,198,198,7,0,1,7,1,11,4
0,3,132,1,5,0,1,132,132,5,0,1,5,1,9,5
