"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
7,1,18.6666666667,2.5555555556,5,0,9,168,51,0,0,9,0,9,23,45
7,1,1,1,0,0,1,1,1,6,0,1,6,1,1,0
11,1,1,2,0,0,2,2,1,1,0,2,1,2,2,0
0,1,1,1,0,0,19,19,1,0,0,19,0,19,19,0
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
5,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0
2,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0
1,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0
1,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
1,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
137,1,1,1,0,0,2,2,1,13,0,2,13,2,2,0
0,1,1,1,0,0,17,17,1,0,0,17,0,17,17,0
3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
18,1,16.4375,1.53125,7,0,32,526,129,0,0,32,0,32,72,224
1,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,1,1,1,0,0,3,3,1,0,0,3,0,3,3,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,1,1,0,0,3,3,1,0,0,3,0,3,3,0
0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
0,1,1,1,0,0,4,4,1,0,0,4,0,4,4,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
2,1,31,2.6666666667,5,0,3,93,53,2,0,3,2,3,33,15
2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
2,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
17,2.2941176471,56.6470588235,2.4705882353,17,0,6,963,248,3,0,17,3,17,107,102
3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
2,1,1,2.1621621622,0,0,259,259,1,0,0,259,0,259,259,0
1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2.3,19.1,2.6,7,0,6,191,51,4,0,10,4,10,38,42
46,6.9090909091,40.3181818182,2.2272727273,11,0,2,887,303,0,0,22,0,22,204,22
0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
0,5,36.5,1.5,9,0,2,73,69,0,0,2,0,2,19,18
46,5.1052631579,27.2105263158,2.4210526316,8,0,2,517,150,1,0,19,1,19,128,16
1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,8.6666666667,44,1.3333333333,8,0,2,132,118,0,0,3,0,3,20,16
0,8,45,2,0,0,1,45,45,0,0,1,0,1,1,0
